engine,dataset,task,start,end,walltime,duration,level,type
previous,ilmn-803,ID00373,1525.88,1528.9,3.021,0.9,2,ID00373
previous,ilmn-803,ID00374,1528.9,1531.92,3.021,0.9,2,ID00374
previous,ilmn-803,ID00375,1531.92,1534.94,3.021,0.9,2,ID00375
previous,ilmn-803,ID00376,1534.94,1537.97,3.021,0.9,2,ID00376
previous,ilmn-803,ID00377,1537.97,1540.99,3.021,0.9,2,ID00377
previous,ilmn-803,ID00378,1540.99,1544.11,3.121,1,2,ID00378
previous,ilmn-803,ID00379,1544.11,1547.13,3.021,0.9,2,ID00379
previous,ilmn-803,ID00380,1547.13,1550.25,3.121,1,2,ID00380
previous,ilmn-803,ID00381,1550.25,1553.37,3.121,1,2,ID00381
previous,ilmn-803,ID00382,1553.37,1556.39,3.021,0.9,2,ID00382
previous,ilmn-803,ID00383,1556.39,1559.51,3.121,1,2,ID00383
previous,ilmn-803,ID00384,1559.51,1562.63,3.121,1,2,ID00384
previous,ilmn-803,ID00385,1562.63,1565.65,3.021,0.9,2,ID00385
previous,ilmn-803,ID00386,1565.65,1568.68,3.021,0.9,2,ID00386
previous,ilmn-803,ID00387,1568.68,1571.7,3.021,0.9,2,ID00387
previous,ilmn-803,ID00388,1571.7,1574.72,3.021,0.9,2,ID00388
previous,ilmn-803,ID00389,1574.72,1577.74,3.021,0.9,2,ID00389
previous,ilmn-803,ID00390,1577.74,1580.76,3.021,0.9,2,ID00390
previous,ilmn-803,ID00391,1580.76,1583.78,3.021,0.9,2,ID00391
previous,ilmn-803,ID00392,1583.78,1586.9,3.121,1,2,ID00392
previous,ilmn-803,ID00393,1586.9,1590.02,3.121,1,2,ID00393
previous,ilmn-803,ID00394,1590.02,1593.14,3.121,1,2,ID00394
previous,ilmn-803,ID00395,1593.14,1596.16,3.021,0.9,2,ID00395
previous,ilmn-803,ID00396,1596.16,1599.19,3.021,0.9,2,ID00396
previous,ilmn-803,ID00397,1599.19,1602.21,3.021,0.9,2,ID00397
previous,ilmn-803,ID00398,1602.21,1605.43,3.221,1.1,2,ID00398
previous,ilmn-803,ID00399,1605.43,1608.45,3.021,0.9,3,ID00399
previous,ilmn-803,ID00400,1608.45,1611.47,3.021,0.9,3,ID00400
previous,ilmn-803,ID00401,1611.47,1614.39,2.921,0.8,3,ID00401
previous,ilmn-803,ID00402,1614.39,1617.41,3.021,0.9,3,ID00402
previous,ilmn-803,ID00403,1617.41,1620.23,2.821,0.7,3,ID00403
previous,ilmn-803,ID00404,1620.23,1623.15,2.921,0.8,3,ID00404
previous,ilmn-803,ID00405,1623.15,1626.07,2.921,0.8,3,ID00405
previous,ilmn-803,ID00406,1626.07,1629,2.921,0.8,3,ID00406
previous,ilmn-803,ID00407,1629,1631.92,2.921,0.8,3,ID00407
previous,ilmn-803,ID00408,1631.92,1634.74,2.821,0.7,3,ID00408
previous,ilmn-803,ID00409,1634.74,1637.66,2.921,0.8,3,ID00409
previous,ilmn-803,ID00410,1637.66,1640.58,2.921,0.8,3,ID00410
previous,ilmn-803,ID00411,1640.58,1643.4,2.821,0.7,3,ID00411
previous,ilmn-803,ID00412,1643.4,1646.42,3.021,0.9,3,ID00412
previous,ilmn-803,ID00413,1646.42,1649.24,2.821,0.7,3,ID00413
previous,ilmn-803,ID00414,1649.24,1652.16,2.921,0.8,3,ID00414
previous,ilmn-803,ID00415,1652.16,1655.18,3.021,0.9,3,ID00415
previous,ilmn-803,ID00416,1655.18,1658.11,2.921,0.8,3,ID00416
previous,ilmn-803,ID00417,1658.11,1661.03,2.921,0.8,3,ID00417
previous,ilmn-803,ID00418,1661.03,1663.85,2.821,0.7,3,ID00418
previous,ilmn-803,ID00419,1663.85,1666.77,2.921,0.8,3,ID00419
previous,ilmn-803,ID00420,1666.77,1669.59,2.821,0.7,3,ID00420
previous,ilmn-803,ID00421,1669.59,1672.41,2.821,0.7,3,ID00421
previous,ilmn-803,ID00422,1672.41,1675.33,2.921,0.8,3,ID00422
previous,ilmn-803,ID00423,1675.33,1678.25,2.921,0.8,3,ID00423
previous,ilmn-803,ID00424,1678.25,1681.17,2.921,0.8,3,ID00424
previous,ilmn-803,ID00425,1681.17,1683.99,2.821,0.7,3,ID00425
previous,ilmn-803,ID00426,1683.99,1687.02,3.021,0.9,3,ID00426
previous,ilmn-803,ID00427,1687.02,1689.94,2.921,0.8,3,ID00427
previous,ilmn-803,ID00428,1689.94,1692.76,2.821,0.7,3,ID00428
previous,ilmn-803,ID00429,1692.76,1695.88,3.121,1,3,ID00429
previous,ilmn-803,ID00430,1695.88,1698.8,2.921,0.8,3,ID00430
previous,ilmn-803,ID00431,1698.8,1701.62,2.821,0.7,3,ID00431
previous,ilmn-803,ID00432,1701.62,1704.54,2.921,0.8,3,ID00432
previous,ilmn-803,ID00433,1704.54,1707.46,2.921,0.8,3,ID00433
previous,ilmn-803,ID00434,1707.46,1710.38,2.921,0.8,3,ID00434
previous,ilmn-803,ID00435,1710.38,1713.3,2.921,0.8,3,ID00435
previous,ilmn-803,ID00436,1713.3,1716.13,2.821,0.7,3,ID00436
previous,ilmn-803,ID00437,1716.13,1719.05,2.921,0.8,3,ID00437
previous,ilmn-803,ID00438,1719.05,1721.97,2.921,0.8,3,ID00438
previous,ilmn-803,ID00439,1721.97,1724.79,2.821,0.7,3,ID00439
previous,ilmn-803,ID00440,1724.79,1727.61,2.821,0.7,3,ID00440
previous,ilmn-803,ID00441,1727.61,1730.53,2.921,0.8,3,ID00441
previous,ilmn-803,ID00442,1730.53,1733.45,2.921,0.8,3,ID00442
previous,ilmn-803,ID00443,1733.45,1736.37,2.921,0.8,3,ID00443
previous,ilmn-803,ID00444,1736.37,1739.29,2.921,0.8,3,ID00444
previous,ilmn-803,ID00445,1739.29,1742.21,2.921,0.8,3,ID00445
previous,ilmn-803,ID00446,1742.21,1745.04,2.821,0.7,3,ID00446
previous,ilmn-803,ID00447,1745.04,1747.96,2.921,0.8,3,ID00447
previous,ilmn-803,ID00448,1747.96,1750.88,2.921,0.8,3,ID00448
previous,ilmn-803,ID00449,1750.88,1753.9,3.021,0.9,3,ID00449
previous,ilmn-803,ID00450,1753.9,1757.02,3.121,1,3,ID00450
previous,ilmn-803,ID00451,1757.02,1759.84,2.821,0.7,3,ID00451
previous,ilmn-803,ID00452,1759.84,1762.86,3.021,0.9,3,ID00452
previous,ilmn-803,ID00453,1762.86,1765.78,2.921,0.8,3,ID00453
previous,ilmn-803,ID00454,1765.78,1768.7,2.921,0.8,3,ID00454
previous,ilmn-803,ID00455,1768.7,1771.62,2.921,0.8,3,ID00455
previous,ilmn-803,ID00456,1771.62,1774.55,2.921,0.8,3,ID00456
previous,ilmn-803,ID00457,1774.55,1777.47,2.921,0.8,3,ID00457
previous,ilmn-803,ID00458,1777.47,1780.29,2.821,0.7,3,ID00458
previous,ilmn-803,ID00459,1780.29,1783.31,3.021,0.9,3,ID00459
previous,ilmn-803,ID00460,1783.31,1786.33,3.021,0.9,3,ID00460
previous,ilmn-803,ID00461,1786.33,1789.15,2.821,0.7,3,ID00461
previous,ilmn-803,ID00462,1789.15,1792.07,2.921,0.8,3,ID00462
previous,ilmn-803,ID00463,1792.07,1794.99,2.921,0.8,3,ID00463
previous,ilmn-803,ID00464,1794.99,1797.91,2.921,0.8,3,ID00464
previous,ilmn-803,ID00465,1797.91,1800.83,2.921,0.8,3,ID00465
previous,ilmn-803,ID00466,1800.83,1803.86,3.021,0.9,3,ID00466
previous,ilmn-803,ID00467,1803.86,1806.78,2.921,0.8,3,ID00467
previous,ilmn-803,ID00468,1806.78,1809.6,2.821,0.7,3,ID00468
previous,ilmn-803,ID00469,1809.6,1812.52,2.921,0.8,3,ID00469
previous,ilmn-803,ID00470,1812.52,1815.54,3.021,0.9,3,ID00470
previous,ilmn-803,ID00471,1815.54,1818.46,2.921,0.8,3,ID00471
previous,ilmn-803,ID00472,1818.46,1821.28,2.821,0.7,3,ID00472
previous,ilmn-803,ID00473,1821.28,1824.2,2.921,0.8,3,ID00473
previous,ilmn-803,ID00474,1824.2,1827.12,2.921,0.8,3,ID00474
previous,ilmn-803,ID00475,1827.12,1829.94,2.821,0.7,3,ID00475
previous,ilmn-803,ID00476,1829.94,1832.77,2.821,0.7,3,ID00476
previous,ilmn-803,ID00477,1832.77,1835.59,2.821,0.7,3,ID00477
previous,ilmn-803,ID00478,1835.59,1838.51,2.921,0.8,3,ID00478
previous,ilmn-803,ID00479,1838.51,1841.53,3.021,0.9,3,ID00479
previous,ilmn-803,ID00480,1841.53,1844.45,2.921,0.8,3,ID00480
previous,ilmn-803,ID00481,1844.45,1847.27,2.821,0.7,3,ID00481
previous,ilmn-803,ID00482,1847.27,1850.09,2.821,0.7,3,ID00482
previous,ilmn-803,ID00483,1850.09,1852.91,2.821,0.7,3,ID00483
previous,ilmn-803,ID00484,1852.91,1855.73,2.821,0.7,3,ID00484
previous,ilmn-803,ID00485,1855.73,1858.65,2.921,0.8,3,ID00485
previous,ilmn-803,ID00486,1858.65,1861.58,2.921,0.8,3,ID00486
previous,ilmn-803,ID00487,1861.58,1864.5,2.921,0.8,3,ID00487
previous,ilmn-803,ID00488,1864.5,1867.42,2.921,0.8,3,ID00488
previous,ilmn-803,ID00489,1867.42,1870.34,2.921,0.8,3,ID00489
previous,ilmn-803,ID00490,1870.34,1873.26,2.921,0.8,3,ID00490
previous,ilmn-803,ID00491,1873.26,1876.08,2.821,0.7,3,ID00491
previous,ilmn-803,ID00492,1876.08,1879,2.921,0.8,3,ID00492
previous,ilmn-803,ID00493,1879,1881.92,2.921,0.8,3,ID00493
previous,ilmn-803,ID00494,1881.92,1884.84,2.921,0.8,3,ID00494
previous,ilmn-803,ID00495,1884.84,1887.66,2.821,0.7,3,ID00495
previous,ilmn-803,ID00496,1887.66,1890.59,2.921,0.8,3,ID00496
previous,ilmn-803,ID00497,1890.59,1893.51,2.921,0.8,3,ID00497
previous,ilmn-803,ID00498,1893.51,1896.43,2.921,0.8,3,ID00498
previous,ilmn-803,ID00499,1896.43,1899.25,2.821,0.7,3,ID00499
previous,ilmn-803,ID00500,1899.25,1902.17,2.921,0.8,3,ID00500
previous,ilmn-803,ID00501,1902.17,1905.09,2.921,0.8,3,ID00501
previous,ilmn-803,ID00502,1905.09,1908.01,2.921,0.8,3,ID00502
previous,ilmn-803,ID00503,1908.01,1910.93,2.921,0.8,3,ID00503
previous,ilmn-803,ID00504,1910.93,1913.85,2.921,0.8,3,ID00504
previous,ilmn-803,ID00505,1913.85,1916.77,2.921,0.8,3,ID00505
previous,ilmn-803,ID00506,1916.77,1919.7,2.921,0.8,3,ID00506
previous,ilmn-803,ID00507,1919.7,1922.62,2.921,0.8,3,ID00507
previous,ilmn-803,ID00508,1922.62,1925.54,2.921,0.8,3,ID00508
previous,ilmn-803,ID00509,1925.54,1928.46,2.921,0.8,3,ID00509
previous,ilmn-803,ID00510,1928.46,1931.38,2.921,0.8,3,ID00510
previous,ilmn-803,ID00511,1931.38,1934.3,2.921,0.8,3,ID00511
previous,ilmn-803,ID00512,1934.3,1937.22,2.921,0.8,3,ID00512
previous,ilmn-803,ID00513,1937.22,1940.14,2.921,0.8,3,ID00513
previous,ilmn-803,ID00514,1940.14,1943.06,2.921,0.8,3,ID00514
previous,ilmn-803,ID00515,1943.06,1945.98,2.921,0.8,3,ID00515
previous,ilmn-803,ID00516,1945.98,1948.91,2.921,0.8,3,ID00516
previous,ilmn-803,ID00517,1948.91,1951.93,3.021,0.9,3,ID00517
previous,ilmn-803,ID00518,1951.93,1954.85,2.921,0.8,3,ID00518
previous,ilmn-803,ID00519,1954.85,1957.77,2.921,0.8,3,ID00519
previous,ilmn-803,ID00520,1957.77,1960.79,3.021,0.9,3,ID00520
previous,ilmn-803,ID00521,1960.79,1963.71,2.921,0.8,3,ID00521
previous,ilmn-803,ID00522,1963.71,1966.63,2.921,0.8,3,ID00522
previous,ilmn-803,ID00523,1966.63,1969.65,3.021,0.9,3,ID00523
previous,ilmn-803,ID00524,1969.65,1972.57,2.921,0.8,3,ID00524
previous,ilmn-803,ID00525,1972.57,1975.49,2.921,0.8,3,ID00525
previous,ilmn-803,ID00526,1975.49,1978.42,2.921,0.8,3,ID00526
previous,ilmn-803,ID00527,1978.42,1981.34,2.921,0.8,3,ID00527
previous,ilmn-803,ID00528,1981.34,1984.26,2.921,0.8,3,ID00528
previous,ilmn-803,ID00529,1984.26,1987.08,2.821,0.7,3,ID00529
previous,ilmn-803,ID00530,1987.08,1990,2.921,0.8,3,ID00530
previous,ilmn-803,ID00531,1990,1993.02,3.021,0.9,3,ID00531
previous,ilmn-803,ID00532,1993.02,1996.04,3.021,0.9,3,ID00532
previous,ilmn-803,ID00533,1996.04,1998.96,2.921,0.8,3,ID00533
previous,ilmn-803,ID00534,1998.96,2001.88,2.921,0.8,3,ID00534
previous,ilmn-803,ID00535,2001.88,2004.7,2.821,0.7,3,ID00535
previous,ilmn-803,ID00536,2004.7,2007.72,3.021,0.9,3,ID00536
previous,ilmn-803,ID00537,2007.72,2010.65,2.921,0.8,3,ID00537
previous,ilmn-803,ID00538,2010.65,2013.57,2.921,0.8,3,ID00538
previous,ilmn-803,ID00539,2013.57,2016.59,3.021,0.9,3,ID00539
previous,ilmn-803,ID00540,2016.59,2019.41,2.821,0.7,3,ID00540
previous,ilmn-803,ID00541,2019.41,2022.33,2.921,0.8,3,ID00541
previous,ilmn-803,ID00542,2022.33,2025.25,2.921,0.8,3,ID00542
previous,ilmn-803,ID00543,2025.25,2028.17,2.921,0.8,3,ID00543
previous,ilmn-803,ID00544,2028.17,2031.09,2.921,0.8,3,ID00544
previous,ilmn-803,ID00545,2031.09,2033.91,2.821,0.7,3,ID00545
previous,ilmn-803,ID00546,2033.91,2036.83,2.921,0.8,3,ID00546
previous,ilmn-803,ID00547,2036.83,2039.76,2.921,0.8,3,ID00547
previous,ilmn-803,ID00548,2039.76,2042.68,2.921,0.8,3,ID00548
previous,ilmn-803,ID00549,2042.68,2045.5,2.821,0.7,3,ID00549
previous,ilmn-803,ID00550,2045.5,2048.52,3.021,0.9,3,ID00550
previous,ilmn-803,ID00551,2048.52,2051.34,2.821,0.7,3,ID00551
previous,ilmn-803,ID00552,2051.34,2054.26,2.921,0.8,3,ID00552
previous,ilmn-803,ID00553,2054.26,2057.08,2.821,0.7,3,ID00553
previous,ilmn-803,ID00554,2057.08,2059.9,2.821,0.7,3,ID00554
previous,ilmn-803,ID00555,2059.9,2062.72,2.821,0.7,3,ID00555
previous,ilmn-803,ID00556,2062.72,2065.64,2.921,0.8,3,ID00556
previous,ilmn-803,ID00557,2065.64,2068.57,2.921,0.8,3,ID00557
previous,ilmn-803,ID00558,2068.57,2071.39,2.821,0.7,3,ID00558
previous,ilmn-803,ID00559,2071.39,2074.31,2.921,0.8,3,ID00559
previous,ilmn-803,ID00560,2074.31,2077.23,2.921,0.8,3,ID00560
previous,ilmn-803,ID00561,2077.23,2080.15,2.921,0.8,3,ID00561
previous,ilmn-803,ID00562,2080.15,2082.97,2.821,0.7,3,ID00562
previous,ilmn-803,ID00563,2082.97,2085.89,2.921,0.8,3,ID00563
previous,ilmn-803,ID00564,2085.89,2088.71,2.821,0.7,3,ID00564
previous,ilmn-803,ID00565,2088.71,2091.53,2.821,0.7,3,ID00565
previous,ilmn-803,ID00566,2091.53,2094.35,2.821,0.7,3,ID00566
previous,ilmn-803,ID00567,2094.35,2097.38,3.021,0.9,3,ID00567
previous,ilmn-803,ID00568,2097.38,2100.3,2.921,0.8,3,ID00568
previous,ilmn-803,ID00569,2100.3,2103.22,2.921,0.8,3,ID00569
previous,ilmn-803,ID00570,2103.22,2106.24,3.021,0.9,3,ID00570
previous,ilmn-803,ID00571,2106.24,2109.16,2.921,0.8,3,ID00571
previous,ilmn-803,ID00572,2109.16,2112.08,2.921,0.8,3,ID00572
previous,ilmn-803,ID00573,2112.08,2115.1,3.021,0.9,3,ID00573
previous,ilmn-803,ID00574,2115.1,2118.02,2.921,0.8,3,ID00574
previous,ilmn-803,ID00575,2118.02,2120.84,2.821,0.7,3,ID00575
previous,ilmn-803,ID00576,2120.84,2123.76,2.921,0.8,3,ID00576
previous,ilmn-803,ID00577,2123.76,2126.69,2.921,0.8,3,ID00577
previous,ilmn-803,ID00578,2126.69,2129.51,2.821,0.7,3,ID00578
previous,ilmn-803,ID00579,2129.51,2132.43,2.921,0.8,3,ID00579
previous,ilmn-803,ID00580,2132.43,2135.25,2.821,0.7,3,ID00580
previous,ilmn-803,ID00581,2135.25,2138.27,3.021,0.9,3,ID00581
previous,ilmn-803,ID00582,2138.27,2141.19,2.921,0.8,3,ID00582
previous,ilmn-803,ID00583,2141.19,2144.11,2.921,0.8,3,ID00583
previous,ilmn-803,ID00584,2144.11,2147.03,2.921,0.8,3,ID00584
previous,ilmn-803,ID00585,2147.03,2149.95,2.921,0.8,3,ID00585
previous,ilmn-803,ID00586,2149.95,2152.77,2.821,0.7,3,ID00586
previous,ilmn-803,ID00587,2152.77,2155.8,3.021,0.9,3,ID00587
previous,ilmn-803,ID00588,2155.8,2158.77,2.97764,0.8,4,ID00588
previous,ilmn-803,ID00589,2158.77,2161.59,2.82139,0.7,4,ID00589
previous,ilmn-803,ID00590,2161.59,2164.42,2.82139,0.7,4,ID00590
previous,ilmn-803,ID00591,2164.42,2167.24,2.82139,0.7,4,ID00591
previous,ilmn-803,ID00592,2167.24,2170.06,2.82139,0.7,4,ID00592
previous,ilmn-803,ID00593,2170.06,2172.88,2.82139,0.7,4,ID00593
previous,ilmn-803,ID00594,2172.88,2175.7,2.82139,0.7,4,ID00594
previous,ilmn-803,ID00595,2175.7,2178.52,2.82139,0.7,4,ID00595
previous,ilmn-803,ID00596,2178.52,2181.34,2.82139,0.7,4,ID00596
previous,ilmn-803,ID00597,2181.34,2184.17,2.82139,0.7,4,ID00597
previous,ilmn-803,ID00598,2184.17,2186.99,2.82139,0.7,4,ID00598
previous,ilmn-803,ID00599,2186.99,2189.81,2.82139,0.7,4,ID00599
previous,ilmn-803,ID00600,2189.81,2192.63,2.82139,0.7,4,ID00600
previous,ilmn-803,ID00601,2192.63,2195.45,2.82139,0.7,4,ID00601
previous,ilmn-803,ID00602,2195.45,2198.27,2.82139,0.7,4,ID00602
previous,ilmn-803,ID00603,2198.27,2201.09,2.82139,0.7,4,ID00603
previous,ilmn-803,ID00604,2201.09,2203.92,2.82139,0.7,4,ID00604
previous,ilmn-803,ID00605,2203.92,2206.74,2.82139,0.7,4,ID00605
previous,ilmn-803,ID00606,2206.74,2209.56,2.82139,0.7,4,ID00606
previous,ilmn-803,ID00607,2209.56,2212.38,2.82139,0.7,4,ID00607
previous,ilmn-803,ID00608,2212.38,2215.2,2.82139,0.7,4,ID00608
previous,ilmn-803,ID00609,2215.2,2218.02,2.82139,0.7,4,ID00609
previous,ilmn-803,ID00610,2218.02,2220.84,2.82139,0.7,4,ID00610
previous,ilmn-803,ID00611,2220.84,2223.67,2.82139,0.7,4,ID00611
previous,ilmn-803,ID00612,2223.67,2226.49,2.82139,0.7,4,ID00612
previous,ilmn-803,ID00613,2226.49,2229.31,2.82139,0.7,4,ID00613
previous,ilmn-803,ID00614,2229.31,2232.13,2.82139,0.7,4,ID00614
previous,ilmn-803,ID00615,2232.13,2234.95,2.82139,0.7,4,ID00615
previous,ilmn-803,ID00616,2234.95,2237.77,2.82139,0.7,4,ID00616
previous,ilmn-803,ID00617,2237.77,2240.59,2.82139,0.7,4,ID00617
previous,ilmn-803,ID00618,2240.59,2243.52,2.92139,0.8,4,ID00618
previous,ilmn-803,ID00619,2243.52,2246.34,2.82139,0.7,4,ID00619
previous,ilmn-803,ID00620,2246.34,2249.16,2.82139,0.7,4,ID00620
previous,ilmn-803,ID00621,2249.16,2251.98,2.82139,0.7,4,ID00621
previous,ilmn-803,ID00622,2251.98,2254.8,2.82139,0.7,4,ID00622
previous,ilmn-803,ID00623,2254.8,2257.62,2.82139,0.7,4,ID00623
previous,ilmn-803,ID00624,2257.62,2260.44,2.82139,0.7,4,ID00624
previous,ilmn-803,ID00625,2260.44,2263.26,2.82139,0.7,4,ID00625
previous,ilmn-803,ID00626,2263.26,2266.09,2.82139,0.7,4,ID00626
previous,ilmn-803,ID00627,2266.09,2268.91,2.82139,0.7,4,ID00627
previous,ilmn-803,ID00628,2268.91,2271.73,2.82139,0.7,4,ID00628
previous,ilmn-803,ID00629,2271.73,2274.55,2.82139,0.7,4,ID00629
previous,ilmn-803,ID00630,2274.55,2277.37,2.82139,0.7,4,ID00630
previous,ilmn-803,ID00631,2277.37,2280.19,2.82139,0.7,4,ID00631
previous,ilmn-803,ID00632,2280.19,2283.01,2.82139,0.7,4,ID00632
previous,ilmn-803,ID00633,2283.01,2285.84,2.82139,0.7,4,ID00633
previous,ilmn-803,ID00634,2285.84,2288.66,2.82139,0.7,4,ID00634
previous,ilmn-803,ID00635,2288.66,2291.48,2.82139,0.7,4,ID00635
previous,ilmn-803,ID00636,2291.48,2294.3,2.82139,0.7,4,ID00636
previous,ilmn-803,ID00637,2294.3,2297.12,2.82139,0.7,4,ID00637
previous,ilmn-803,ID00638,2297.12,2299.94,2.82139,0.7,4,ID00638
previous,ilmn-803,ID00639,2299.94,2302.76,2.82139,0.7,4,ID00639
previous,ilmn-803,ID00640,2302.76,2305.59,2.82139,0.7,4,ID00640
previous,ilmn-803,ID00641,2305.59,2308.41,2.82139,0.7,4,ID00641
previous,ilmn-803,ID00642,2308.41,2311.23,2.82139,0.7,4,ID00642
previous,ilmn-803,ID00643,2311.23,2314.05,2.82139,0.7,4,ID00643
previous,ilmn-803,ID00644,2314.05,2316.87,2.82139,0.7,4,ID00644
previous,ilmn-803,ID00645,2316.87,2319.69,2.82139,0.7,4,ID00645
previous,ilmn-803,ID00646,2319.69,2322.51,2.82139,0.7,4,ID00646
previous,ilmn-803,ID00647,2322.51,2325.34,2.82139,0.7,4,ID00647
previous,ilmn-803,ID00648,2325.34,2328.26,2.92139,0.8,4,ID00648
previous,ilmn-803,ID00649,2328.26,2331.08,2.82139,0.7,4,ID00649
previous,ilmn-803,ID00650,2331.08,2333.9,2.82139,0.7,4,ID00650
previous,ilmn-803,ID00651,2333.9,2336.72,2.82139,0.7,4,ID00651
previous,ilmn-803,ID00652,2336.72,2339.54,2.82139,0.7,4,ID00652
previous,ilmn-803,ID00653,2339.54,2342.36,2.82139,0.7,4,ID00653
previous,ilmn-803,ID00654,2342.36,2345.19,2.82139,0.7,4,ID00654
previous,ilmn-803,ID00655,2345.19,2348.01,2.82139,0.7,4,ID00655
previous,ilmn-803,ID00656,2348.01,2350.83,2.82139,0.7,4,ID00656
previous,ilmn-803,ID00657,2350.83,2353.65,2.82139,0.7,4,ID00657
previous,ilmn-803,ID00658,2353.65,2356.47,2.82139,0.7,4,ID00658
previous,ilmn-803,ID00659,2356.47,2359.29,2.82139,0.7,4,ID00659
previous,ilmn-803,ID00660,2359.29,2362.11,2.82139,0.7,4,ID00660
previous,ilmn-803,ID00661,2362.11,2364.94,2.82139,0.7,4,ID00661
previous,ilmn-803,ID00662,2364.94,2367.76,2.82139,0.7,4,ID00662
previous,ilmn-803,ID00663,2367.76,2370.58,2.82139,0.7,4,ID00663
previous,ilmn-803,ID00664,2370.58,2373.4,2.82139,0.7,4,ID00664
previous,ilmn-803,ID00665,2373.4,2376.22,2.82139,0.7,4,ID00665
previous,ilmn-803,ID00666,2376.22,2379.04,2.82139,0.7,4,ID00666
previous,ilmn-803,ID00667,2379.04,2381.86,2.82139,0.7,4,ID00667
previous,ilmn-803,ID00668,2381.86,2384.68,2.82139,0.7,4,ID00668
previous,ilmn-803,ID00669,2384.68,2387.51,2.82139,0.7,4,ID00669
previous,ilmn-803,ID00670,2387.51,2390.33,2.82139,0.7,4,ID00670
previous,ilmn-803,ID00671,2390.33,2393.15,2.82139,0.7,4,ID00671
previous,ilmn-803,ID00672,2393.15,2395.97,2.82139,0.7,4,ID00672
previous,ilmn-803,ID00673,2395.97,2398.79,2.82139,0.7,4,ID00673
previous,ilmn-803,ID00674,2398.79,2401.61,2.82139,0.7,4,ID00674
previous,ilmn-803,ID00675,2401.61,2404.43,2.82139,0.7,4,ID00675
previous,ilmn-803,ID00676,2404.43,2407.26,2.82139,0.7,4,ID00676
previous,ilmn-803,ID00677,2407.26,2410.08,2.82139,0.7,4,ID00677
previous,ilmn-803,ID00678,2410.08,2412.9,2.82139,0.7,4,ID00678
previous,ilmn-803,ID00679,2412.9,2415.72,2.82139,0.7,4,ID00679
previous,ilmn-803,ID00680,2415.72,2418.54,2.82139,0.7,4,ID00680
previous,ilmn-803,ID00681,2418.54,2421.36,2.82139,0.7,4,ID00681
previous,ilmn-803,ID00682,2421.36,2424.18,2.82139,0.7,4,ID00682
previous,ilmn-803,ID00683,2424.18,2427.01,2.82139,0.7,4,ID00683
previous,ilmn-803,ID00684,2427.01,2429.83,2.82139,0.7,4,ID00684
previous,ilmn-803,ID00685,2429.83,2432.65,2.82139,0.7,4,ID00685
previous,ilmn-803,ID00686,2432.65,2435.47,2.82139,0.7,4,ID00686
previous,ilmn-803,ID00687,2435.47,2438.29,2.82139,0.7,4,ID00687
previous,ilmn-803,ID00688,2438.29,2441.11,2.82139,0.7,4,ID00688
previous,ilmn-803,ID00689,2441.11,2443.93,2.82139,0.7,4,ID00689
previous,ilmn-803,ID00690,2443.93,2446.76,2.82139,0.7,4,ID00690
previous,ilmn-803,ID00691,2446.76,2449.58,2.82139,0.7,4,ID00691
previous,ilmn-803,ID00692,2449.58,2452.4,2.82139,0.7,4,ID00692
previous,ilmn-803,ID00693,2452.4,2455.22,2.82139,0.7,4,ID00693
previous,ilmn-803,ID00694,2455.22,2458.04,2.82139,0.7,4,ID00694
previous,ilmn-803,ID00695,2458.04,2460.86,2.82139,0.7,4,ID00695
previous,ilmn-803,ID00696,2460.86,2463.68,2.82139,0.7,4,ID00696
previous,ilmn-803,ID00697,2463.68,2466.51,2.82139,0.7,4,ID00697
previous,ilmn-803,ID00698,2466.51,2469.33,2.82139,0.7,4,ID00698
previous,ilmn-803,ID00699,2469.33,2472.15,2.82139,0.7,4,ID00699
previous,ilmn-803,ID00700,2472.15,2474.97,2.82139,0.7,4,ID00700
previous,ilmn-803,ID00701,2474.97,2477.79,2.82139,0.7,4,ID00701
previous,ilmn-803,ID00702,2477.79,2480.61,2.82139,0.7,4,ID00702
previous,ilmn-803,ID00703,2480.61,2483.43,2.82139,0.7,4,ID00703
previous,ilmn-803,ID00704,2483.43,2486.25,2.82139,0.7,4,ID00704
previous,ilmn-803,ID00705,2486.25,2489.08,2.82139,0.7,4,ID00705
previous,ilmn-803,ID00706,2489.08,2492,2.92139,0.8,4,ID00706
previous,ilmn-803,ID00707,2492,2494.82,2.82139,0.7,4,ID00707
previous,ilmn-803,ID00708,2494.82,2497.64,2.82139,0.7,4,ID00708
previous,ilmn-803,ID00709,2497.64,2500.46,2.82139,0.7,4,ID00709
previous,ilmn-803,ID00710,2500.46,2503.28,2.82139,0.7,4,ID00710
previous,ilmn-803,ID00711,2503.28,2506.1,2.82139,0.7,4,ID00711
previous,ilmn-803,ID00712,2506.1,2508.93,2.82139,0.7,4,ID00712
previous,ilmn-803,ID00713,2508.93,2511.75,2.82139,0.7,4,ID00713
previous,ilmn-803,ID00714,2511.75,2514.57,2.82139,0.7,4,ID00714
previous,ilmn-803,ID00715,2514.57,2517.39,2.82139,0.7,4,ID00715
previous,ilmn-803,ID00716,2517.39,2520.21,2.82139,0.7,4,ID00716
previous,ilmn-803,ID00717,2520.21,2523.03,2.82139,0.7,4,ID00717
previous,ilmn-803,ID00718,2523.03,2525.85,2.82139,0.7,4,ID00718
previous,ilmn-803,ID00719,2525.85,2528.68,2.82139,0.7,4,ID00719
